Animal_ID,Name_Intake,Found_Location,Intake_Type,Intake_Condition,Animal_Type_Intake,Sex_upon_Intake,Age_upon_Intake,Breed_Intake,Color_Intake,Sex_upon_Outcome,Age_upon_Outcome,binary_outcome,year_intake,month_intake,year_outcome,month_outcome,birth_year,birth_month,Time_In_Shelter,Neutered_Spayed_In_Shelter,percent
A813920,Unnamed,Austin (TX),Stray,Sick,Dog,Intact Male,0.3333333333333333,Mixed-Breed,Mixed-Color,Intact Male,0.3333333333333333,0.0,2020,2,2020,2,2019,10,0.0,No,0.14641288433382138
A813919,Named,Other (TX),Stray,Normal,Dog,Intact Female,0.41666666666666663,Mixed-Breed,Mixed-Color,Intact Female,0.41666666666666663,0.0,2020,2,2020,3,2019,9,0.0,No,0.14641288433382138
A813918,Unnamed,Austin (TX),Wildlife,Normal,Other,Unknown,1.0,Pure-Breed,Pure-Color,Unknown,1.0,1.0,2020,2,2020,2,2019,2,0.0,No,0.14641288433382138
A813916,Named,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,0.9166666666666666,Pure-Breed,Mixed-Color,Spayed Female,0.9166666666666666,0.0,2020,2,2020,3,2019,3,0.0,Yes,0.33444816053511706
A813915,Named,Austin (TX),Owner Surrender,Sick,Dog,Intact Male,11.0,Pure-Breed,Pure-Color,Intact Male,11.0,1.0,2020,2,2020,2,2009,2,0.0,No,0.14641288433382138
A813913,Named,Austin (TX),Stray,Normal,Dog,Intact Male,5.0,Cross-Breed,Pure-Color,Intact Male,5.0,0.0,2020,2,2020,2,2015,2,0.0,No,0.14641288433382138
A813910,Unnamed,Other (TX),Stray,Injured,Dog,Neutered Male,8.0,Pure-Breed,Pure-Color,Neutered Male,8.0,0.0,2020,2,2020,2,2012,2,0.0,No,0.14641288433382138
A813909,Named,Austin (TX),Stray,Normal,Dog,Spayed Female,3.0,Pure-Breed,Mixed-Color,Spayed Female,3.0,0.0,2020,2,2020,2,2017,2,0.0,No,0.14641288433382138
A813905,Unnamed,Austin (TX),Wildlife,Normal,Other,Unknown,2.0,Pure-Breed,Pure-Color,Unknown,2.0,1.0,2020,2,2020,2,2018,2,0.0,No,0.14641288433382138
A813902,Unnamed,Austin (TX),Abandoned,Normal,Cat,Intact Male,3.0,Pure-Breed,Mixed-Color,Neutered Male,3.0,0.0,2020,2,2020,2,2017,2,0.0,Yes,0.33444816053511706
A813900,Unnamed,Austin (TX),Wildlife,Normal,Other,Unknown,1.0,Pure-Breed,Pure-Color,Unknown,1.0,1.0,2020,2,2020,2,2019,2,0.0,No,0.14641288433382138
A813899,Unnamed,Austin (TX),Stray,Normal,Cat,Intact Male,0.5,Pure-Breed,Mixed-Color,Neutered Male,0.5,0.0,2020,2,2020,2,2019,8,0.0,Yes,0.33444816053511706
A813895,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Female,1.0,Cross-Breed,Mixed-Color,Spayed Female,1.0,0.0,2020,2,2020,2,2019,2,0.0,Yes,0.33444816053511706
A813894,Named,Other (TX),Stray,Normal,Dog,Intact Male,1.0,Cross-Breed,Mixed-Color,Neutered Male,1.0,0.0,2020,2,2020,2,2019,2,0.0,Yes,0.33444816053511706
A813893,Named,Austin (TX),Stray,Normal,Dog,Intact Male,2.0,Pure-Breed,Mixed-Color,Intact Male,2.0,0.0,2020,2,2020,2,2018,2,0.0,No,0.14641288433382138
A813892,Unnamed,Other (TX),Stray,Injured,Dog,Intact Female,2.0,Mixed-Breed,Mixed-Color,Intact Female,2.0,0.0,2020,2,2020,2,2018,2,0.0,No,0.14641288433382138
A813891,Unnamed,Austin (TX),Stray,Normal,Cat,Intact Male,2.0,Pure-Breed,Pure-Color,Intact Male,2.0,0.0,2020,2,2020,2,2018,2,0.0,No,0.14641288433382138
A813890,Named,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,8.0,Pure-Breed,Pure-Color,Spayed Female,8.0,0.0,2020,2,2020,2,2012,2,0.0,No,0.14641288433382138
A813889,Named,Austin (TX),Stray,Normal,Dog,Intact Male,5.0,Mixed-Breed,Pure-Color,Intact Male,5.0,0.0,2020,2,2020,2,2015,2,0.0,No,0.14641288433382138
A813888,Unnamed,Austin (TX),Stray,Injured,Cat,Intact Male,2.0,Pure-Breed,Pure-Color,Intact Male,2.0,0.0,2020,2,2020,2,2018,2,0.0,No,0.14641288433382138
A813886,Named,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,0.5833333333333333,Pure-Breed,Mixed-Color,Spayed Female,0.5833333333333333,0.0,2020,2,2020,2,2019,7,0.0,No,0.14641288433382138
A813883,Named,Austin (TX),Stray,Normal,Dog,Intact Female,1.0,Mixed-Breed,Mixed-Color,Intact Female,1.0,0.0,2020,2,2020,3,2019,2,0.0,No,0.14641288433382138
A813881,Named,Other (TX),Stray,Normal,Cat,Spayed Female,11.0,Pure-Breed,Pure-Color,Spayed Female,11.0,0.0,2020,2,2020,3,2009,2,0.0,No,0.14641288433382138
A813878,Named,Austin (TX),Stray,Injured,Cat,Intact Female,0.25,Pure-Breed,Pure-Color,Spayed Female,0.25,0.0,2020,2,2020,3,2019,11,0.0,Yes,0.33444816053511706
A813875,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Male,0.16666666666666666,Cross-Breed,Mixed-Color,Neutered Male,0.25,0.0,2020,2,2020,2,2019,11,0.08333333333333334,Yes,0.33444816053511706
A813871,Unnamed,Other (TX),Stray,Normal,Dog,Intact Female,0.75,Pure-Breed,Mixed-Color,Spayed Female,0.75,0.0,2020,2,2020,2,2019,5,0.0,Yes,0.33444816053511706
A813868,Named,Austin (TX),Stray,Normal,Dog,Intact Male,2.0,Pure-Breed,Mixed-Color,Intact Male,2.0,0.0,2020,2,2020,2,2018,2,0.0,No,0.14641288433382138
A813867,Unnamed,Austin (TX),Wildlife,Sick,Other,Unknown,2.0,Pure-Breed,Mixed-Color,Unknown,2.0,1.0,2020,2,2020,2,2018,2,0.0,No,0.14641288433382138
A813865,Unnamed,Other (TX),Wildlife,Sick,Other,Unknown,1.0,Pure-Breed,Mixed-Color,Unknown,1.0,1.0,2020,2,2020,2,2019,2,0.0,No,0.14641288433382138
A813863,Unnamed,Other (TX),Owner Surrender,Nursing,Dog,Intact Male,0.0027397260273972603,Mixed-Breed,Pure-Color,Intact Male,0.016438356164383564,1.0,2020,2,2020,2,2020,2,0.013698630136986304,No,0.14641288433382138
A813861,Named,Austin (TX),Stray,Normal,Dog,Intact Female,0.5,Pure-Breed,Mixed-Color,Spayed Female,0.5,0.0,2020,2,2020,2,2019,8,0.0,Yes,0.33444816053511706
A813860,Named,Austin (TX),Stray,Normal,Dog,Spayed Female,0.9166666666666666,Pure-Breed,Pure-Color,Spayed Female,1.0,0.0,2020,2,2020,2,2019,2,0.08333333333333337,No,0.14641288433382138
A813859,Named,Austin (TX),Stray,Normal,Dog,Intact Female,3.0,Pure-Breed,Mixed-Color,Intact Female,3.0,0.0,2020,2,2020,2,2017,2,0.0,No,0.14641288433382138
A813857,Named,Other (TX),Stray,Normal,Dog,Intact Male,3.0,Mixed-Breed,Mixed-Color,Intact Male,3.0,0.0,2020,2,2020,2,2017,2,0.0,No,0.14641288433382138
A813855,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Male,0.25,Mixed-Breed,Pure-Color,Neutered Male,0.25,0.0,2020,2,2020,2,2019,11,0.0,Yes,0.33444816053511706
A813851,Named,Austin (TX),Stray,Normal,Cat,Neutered Male,6.0,Pure-Breed,Mixed-Color,Neutered Male,6.0,0.0,2020,2,2020,2,2014,2,0.0,No,0.14641288433382138
A813849,Named,Other (TX),Owner Surrender,Normal,Cat,Neutered Male,1.0,Mixed-Breed,Pure-Color,Neutered Male,1.0,0.0,2020,2,2020,3,2019,2,0.0,No,0.14641288433382138
A813847,Named,Austin (TX),Stray,Injured,Dog,Intact Male,3.0,Mixed-Breed,Mixed-Color,Neutered Male,3.0,0.0,2020,2,2020,2,2017,2,0.0,Yes,0.33444816053511706
A813844,Named,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,14.0,Pure-Breed,Mixed-Color,Intact Female,14.0,0.0,2020,2,2020,2,2006,2,0.0,No,0.14641288433382138
A813843,Named,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,9.0,Mixed-Breed,Mixed-Color,Neutered Male,9.0,0.0,2020,2,2020,2,2011,2,0.0,No,0.14641288433382138
A813840,Named,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,9.0,Mixed-Breed,Mixed-Color,Neutered Male,9.0,0.0,2020,2,2020,3,2011,2,0.0,No,0.14641288433382138
A813835,Unnamed,Austin (TX),Wildlife,Sick,Other,Unknown,2.0,Pure-Breed,Pure-Color,Unknown,2.0,1.0,2020,2,2020,2,2018,2,0.0,No,0.14641288433382138
A813834,Named,Austin (TX),Abandoned,Normal,Dog,Intact Male,1.0,Pure-Breed,Mixed-Color,Intact Male,1.0,0.0,2020,2,2020,2,2018,11,0.0,No,0.14641288433382138
A813833,Named,Other (TX),Owner Surrender,Normal,Dog,Intact Male,4.0,Mixed-Breed,Mixed-Color,Neutered Male,4.0,0.0,2020,2,2020,3,2015,10,0.0,Yes,0.33444816053511706
A813830,Named,Austin (TX),Stray,Normal,Dog,Intact Male,0.9166666666666666,Pure-Breed,Mixed-Color,Intact Male,1.0,0.0,2020,2,2020,2,2019,2,0.08333333333333337,No,0.14641288433382138
A813829,Unnamed,Other (TX),Owner Surrender,Nursing,Dog,Intact Male,0.0027397260273972603,Mixed-Breed,Pure-Color,Intact Male,0.09615384615384616,0.0,2020,2,2020,3,2020,2,0.0934141201264489,No,0.14641288433382138
A813828,Unnamed,Other (TX),Owner Surrender,Nursing,Dog,Intact Male,0.0027397260273972603,Mixed-Breed,Pure-Color,Intact Male,0.09615384615384616,0.0,2020,2,2020,3,2020,2,0.0934141201264489,No,0.14641288433382138
A813827,Unnamed,Other (TX),Owner Surrender,Nursing,Dog,Intact Male,0.0027397260273972603,Mixed-Breed,Pure-Color,Intact Male,0.09615384615384616,0.0,2020,2,2020,3,2020,2,0.0934141201264489,No,0.14641288433382138
A813826,Unnamed,Other (TX),Owner Surrender,Nursing,Dog,Unknown,0.0027397260273972603,Mixed-Breed,Pure-Color,Unknown,0.019230769230769232,1.0,2020,2,2020,3,2020,2,0.016491043203371972,No,0.14641288433382138
A813824,Named,Other (TX),Stray,Normal,Dog,Intact Female,0.5,Pure-Breed,Mixed-Color,Spayed Female,0.5,0.0,2020,2,2020,2,2019,8,0.0,Yes,0.33444816053511706
A813823,Named,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,3.0,Pure-Breed,Mixed-Color,Neutered Male,3.0,0.0,2020,2,2020,2,2017,2,0.0,No,0.14641288433382138
A813822,Named,Austin (TX),Public Assist,Normal,Dog,Neutered Male,6.0,Pure-Breed,Mixed-Color,Neutered Male,6.0,0.0,2020,2,2020,2,2013,7,0.0,No,0.14641288433382138
A813819,Named,Austin (TX),Abandoned,Normal,Dog,Neutered Male,5.0,Cross-Breed,Mixed-Color,Neutered Male,5.0,0.0,2020,2,2020,2,2015,2,0.0,No,0.14641288433382138
A813818,Unnamed,Austin (TX),Wildlife,Normal,Other,Unknown,1.0,Pure-Breed,Pure-Color,Unknown,1.0,1.0,2020,2,2020,2,2019,2,0.0,No,0.14641288433382138
A813817,Named,Austin (TX),Stray,Normal,Dog,Intact Male,0.25,Pure-Breed,Mixed-Color,Intact Male,0.25,0.0,2020,2,2020,2,2019,11,0.0,No,0.14641288433382138
A813816,Unnamed,Austin (TX),Stray,Injured,Cat,Unknown,2.0,Pure-Breed,Pure-Color,Unknown,2.0,1.0,2020,2,2020,2,2018,2,0.0,No,0.14641288433382138
A813814,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Female,0.9166666666666666,Cross-Breed,Mixed-Color,Intact Female,1.0,0.0,2020,2,2020,2,2019,2,0.08333333333333337,No,0.14641288433382138
A813813,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Female,0.9166666666666666,Cross-Breed,Pure-Color,Intact Female,1.0,0.0,2020,2,2020,2,2019,2,0.08333333333333337,No,0.14641288433382138
A813809,Unnamed,Austin (TX),Stray,Normal,Cat,Intact Female,1.0,Pure-Breed,Mixed-Color,Intact Female,1.0,0.0,2020,2,2020,2,2019,2,0.0,No,0.14641288433382138
A813808,Unnamed,Austin (TX),Stray,Injured,Cat,Intact Female,12.0,Pure-Breed,Mixed-Color,Intact Female,12.0,0.0,2020,2,2020,2,2008,2,0.0,No,0.14641288433382138
A813806,Unnamed,Austin (TX),Wildlife,Normal,Other,Unknown,1.0,Pure-Breed,Pure-Color,Unknown,1.0,1.0,2020,2,2020,2,2019,2,0.0,No,0.14641288433382138
A813804,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Male,2.0,Cross-Breed,Pure-Color,Intact Male,2.0,0.0,2020,2,2020,2,2018,2,0.0,No,0.14641288433382138
A813802,Named,Other (TX),Owner Surrender,Normal,Cat,Intact Female,0.6666666666666666,Pure-Breed,Pure-Color,Spayed Female,0.6666666666666666,0.0,2020,2,2020,2,2019,6,0.0,Yes,0.33444816053511706
A813801,Named,Other (TX),Owner Surrender,Normal,Cat,Intact Female,0.6666666666666666,Pure-Breed,Mixed-Color,Spayed Female,0.6666666666666666,0.0,2020,2,2020,2,2019,6,0.0,Yes,0.33444816053511706
A813800,Named,Austin (TX),Stray,Normal,Dog,Intact Female,1.0,Pure-Breed,Mixed-Color,Spayed Female,1.0,0.0,2020,2,2020,2,2019,2,0.0,Yes,0.33444816053511706
A813798,Unnamed,Austin (TX),Owner Surrender,Normal,Other,Unknown,0.25,Pure-Breed,Pure-Color,Unknown,0.25,0.0,2020,2,2020,2,2019,11,0.0,No,0.14641288433382138
A813797,Unnamed,Austin (TX),Owner Surrender,Normal,Other,Unknown,0.25,Pure-Breed,Pure-Color,Unknown,0.25,0.0,2020,2,2020,2,2019,11,0.0,No,0.14641288433382138
A813796,Unnamed,Austin (TX),Owner Surrender,Normal,Other,Unknown,0.25,Pure-Breed,Pure-Color,Unknown,0.25,0.0,2020,2,2020,2,2019,11,0.0,No,0.14641288433382138
A813795,Unnamed,Austin (TX),Owner Surrender,Normal,Other,Unknown,0.25,Pure-Breed,Pure-Color,Unknown,0.25,0.0,2020,2,2020,2,2019,11,0.0,No,0.14641288433382138
A813794,Unnamed,Austin (TX),Owner Surrender,Normal,Other,Unknown,0.5,Pure-Breed,Pure-Color,Unknown,0.5,0.0,2020,2,2020,2,2019,8,0.0,No,0.14641288433382138
A813793,Unnamed,Austin (TX),Owner Surrender,Normal,Other,Unknown,0.5,Pure-Breed,Pure-Color,Unknown,0.5,0.0,2020,2,2020,2,2019,8,0.0,No,0.14641288433382138
A813792,Named,Austin (TX),Owner Surrender,Normal,Other,Unknown,1.0,Pure-Breed,Pure-Color,Unknown,1.0,0.0,2020,2,2020,2,2019,2,0.0,No,0.14641288433382138
A813791,Named,Austin (TX),Owner Surrender,Normal,Other,Unknown,1.0,Pure-Breed,Pure-Color,Unknown,1.0,0.0,2020,2,2020,2,2019,2,0.0,No,0.14641288433382138
A813786,Named,Other (TX),Stray,Normal,Dog,Neutered Male,4.0,Pure-Breed,Pure-Color,Neutered Male,5.0,0.0,2020,3,2020,2,2015,3,1.0,No,0.14641288433382138
A813785,Named,Other (TX),Stray,Normal,Dog,Neutered Male,1.0,Pure-Breed,Mixed-Color,Neutered Male,1.0,0.0,2020,3,2020,3,2019,2,0.0,No,0.14641288433382138
A813783,Unnamed,Austin (TX),Stray,Injured,Cat,Intact Male,2.0,Pure-Breed,Pure-Color,Intact Male,2.0,1.0,2020,2,2020,2,2018,2,0.0,No,0.14641288433382138
A813781,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Female,0.25,Mixed-Breed,Mixed-Color,Spayed Female,0.25,0.0,2020,2,2020,2,2019,11,0.0,Yes,0.33444816053511706
A813780,Unnamed,Other (TX),Stray,Normal,Cat,Neutered Male,1.0,Mixed-Breed,Mixed-Color,Neutered Male,1.0,0.0,2020,2,2020,2,2019,2,0.0,No,0.14641288433382138
A813779,Unnamed,Austin (TX),Stray,Normal,Cat,Intact Male,0.5,Pure-Breed,Mixed-Color,Intact Male,0.5,0.0,2020,2,2020,2,2019,8,0.0,No,0.14641288433382138
A813778,Unnamed,Austin (TX),Stray,Normal,Cat,Intact Male,0.41666666666666663,Pure-Breed,Mixed-Color,Intact Male,0.41666666666666663,0.0,2020,2,2020,2,2019,9,0.0,No,0.14641288433382138
A813775,Unnamed,Other (TX),Owner Surrender,Normal,Dog,Intact Male,0.008219178082191782,Mixed-Breed,Pure-Color,Intact Male,0.010958904109589041,0.0,2020,2,2020,2,2020,2,0.0027397260273972594,No,0.14641288433382138
A813774,Unnamed,Other (TX),Owner Surrender,Normal,Dog,Intact Male,0.008219178082191782,Mixed-Breed,Mixed-Color,Intact Male,0.010958904109589041,0.0,2020,2,2020,2,2020,2,0.0027397260273972594,No,0.14641288433382138
A813773,Unnamed,Other (TX),Owner Surrender,Normal,Dog,Intact Female,0.008219178082191782,Mixed-Breed,Mixed-Color,Intact Female,0.010958904109589041,0.0,2020,2,2020,2,2020,2,0.0027397260273972594,No,0.14641288433382138
A813772,Unnamed,Other (TX),Owner Surrender,Normal,Dog,Intact Male,0.008219178082191782,Mixed-Breed,Mixed-Color,Intact Male,0.010958904109589041,0.0,2020,2,2020,2,2020,2,0.0027397260273972594,No,0.14641288433382138
A813771,Named,Other (TX),Owner Surrender,Normal,Dog,Intact Female,3.0,Mixed-Breed,Mixed-Color,Intact Female,3.0,0.0,2020,2,2020,2,2017,2,0.0,No,0.14641288433382138
A813769,Named,Other (TX),Owner Surrender,Normal,Dog,Intact Male,3.0,Mixed-Breed,Mixed-Color,Intact Male,3.0,0.0,2020,2,2020,2,2017,2,0.0,No,0.14641288433382138
A813768,Named,Austin (TX),Owner Surrender,Normal,Other,Intact Male,1.0,Pure-Breed,Mixed-Color,Intact Male,1.0,0.0,2020,2,2020,2,2019,2,0.0,No,0.14641288433382138
A813767,Named,Austin (TX),Owner Surrender,Normal,Other,Intact Male,1.0,Pure-Breed,Mixed-Color,Intact Male,1.0,0.0,2020,2,2020,3,2019,2,0.0,No,0.14641288433382138
A813766,Named,Other (TX),Owner Surrender,Normal,Dog,Intact Male,3.0,Mixed-Breed,Mixed-Color,Intact Male,3.0,0.0,2020,2,2020,2,2017,2,0.0,No,0.14641288433382138
A813765,Named,Other (TX),Owner Surrender,Normal,Dog,Intact Male,3.0,Mixed-Breed,Mixed-Color,Intact Male,3.0,0.0,2020,2,2020,2,2017,2,0.0,No,0.14641288433382138
A813764,Named,Other (TX),Owner Surrender,Normal,Dog,Intact Male,3.0,Mixed-Breed,Pure-Color,Intact Male,3.0,0.0,2020,2,2020,2,2017,2,0.0,No,0.14641288433382138
A813763,Named,Other (TX),Owner Surrender,Normal,Dog,Intact Female,3.0,Mixed-Breed,Mixed-Color,Spayed Female,3.0,0.0,2020,2,2020,2,2017,2,0.0,Yes,0.33444816053511706
A813762,Named,Other (TX),Owner Surrender,Normal,Dog,Intact Female,3.0,Mixed-Breed,Mixed-Color,Intact Female,3.0,0.0,2020,2,2020,2,2017,2,0.0,No,0.14641288433382138
A813761,Named,Austin (TX),Stray,Injured,Cat,Intact Female,0.25,Pure-Breed,Pure-Color,Spayed Female,0.25,0.0,2020,2,2020,2,2019,11,0.0,Yes,0.33444816053511706
A813760,Named,Austin (TX),Stray,Normal,Dog,Intact Male,1.0,Pure-Breed,Mixed-Color,Neutered Male,1.0,0.0,2020,2,2020,2,2019,2,0.0,Yes,0.33444816053511706
A813757,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Female,1.0,Cross-Breed,Mixed-Color,Intact Female,1.0,0.0,2020,2,2020,2,2019,2,0.0,No,0.14641288433382138
A813756,Named,Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,10.0,Pure-Breed,Pure-Color,Neutered Male,10.0,0.0,2020,2,2020,2,2010,2,0.0,No,0.14641288433382138
A813754,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Male,0.16666666666666666,Pure-Breed,Mixed-Color,Neutered Male,0.16666666666666666,0.0,2020,2,2020,2,2019,12,0.0,Yes,0.33444816053511706
A813753,Unnamed,Other (TX),Owner Surrender,Sick,Cat,Intact Male,0.16666666666666666,Pure-Breed,Pure-Color,Intact Male,0.16666666666666666,1.0,2020,2,2020,2,2019,12,0.0,No,0.14641288433382138
A813752,Named,Austin (TX),Stray,Normal,Dog,Intact Male,0.25,Cross-Breed,Pure-Color,Neutered Male,0.25,0.0,2020,2,2020,3,2019,11,0.0,Yes,0.33444816053511706
A813750,Named,Austin (TX),Stray,Normal,Dog,Intact Male,2.0,Mixed-Breed,Pure-Color,Intact Male,2.0,0.0,2020,2,2020,2,2018,2,0.0,No,0.14641288433382138
A813749,Unnamed,Austin (TX),Stray,Normal,Cat,Unknown,1.0,Pure-Breed,Mixed-Color,Unknown,1.0,0.0,2020,2,2020,2,2019,2,0.0,No,0.14641288433382138
A813746,Unnamed,Austin (TX),Wildlife,Sick,Other,Unknown,1.0,Pure-Breed,Pure-Color,Unknown,1.0,1.0,2020,2,2020,2,2019,2,0.0,No,0.14641288433382138
A813744,Named,Austin (TX),Stray,Normal,Dog,Spayed Female,3.0,Cross-Breed,Mixed-Color,Spayed Female,3.0,0.0,2020,2,2020,2,2017,2,0.0,No,0.14641288433382138
A813743,Named,Austin (TX),Stray,Normal,Dog,Spayed Female,3.0,Cross-Breed,Mixed-Color,Spayed Female,3.0,0.0,2020,2,2020,2,2017,2,0.0,No,0.14641288433382138
A813742,Named,Austin (TX),Stray,Sick,Cat,Intact Male,0.16666666666666666,Pure-Breed,Pure-Color,Intact Male,0.16666666666666666,0.0,2020,2,2020,2,2019,12,0.0,No,0.14641288433382138
A813741,Named,Austin (TX),Stray,Normal,Dog,Intact Male,3.0,Pure-Breed,Pure-Color,Intact Male,3.0,0.0,2020,2,2020,2,2017,2,0.0,No,0.14641288433382138
A813739,Unnamed,Austin (TX),Public Assist,Normal,Cat,Intact Female,3.0,Pure-Breed,Mixed-Color,Intact Female,3.0,0.0,2020,2,2020,2,2017,2,0.0,No,0.14641288433382138
A813737,Named,Outside (TX),Stray,Normal,Dog,Intact Female,3.0,Pure-Breed,Mixed-Color,Intact Female,3.0,0.0,2020,2,2020,2,2017,2,0.0,No,0.14641288433382138
A813735,Named,Outside (TX),Stray,Normal,Dog,Intact Male,5.0,Pure-Breed,Mixed-Color,Intact Male,5.0,0.0,2020,2,2020,2,2015,2,0.0,No,0.14641288433382138
A813733,Unnamed,Austin (TX),Stray,Injured,Cat,Intact Male,8.0,Pure-Breed,Pure-Color,Intact Male,8.0,0.0,2020,2,2020,2,2012,2,0.0,No,0.14641288433382138
A813732,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Male,4.0,Pure-Breed,Mixed-Color,Intact Male,4.0,0.0,2020,2,2020,2,2016,2,0.0,No,0.14641288433382138
A813731,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Male,2.0,Pure-Breed,Mixed-Color,Neutered Male,2.0,0.0,2020,2,2020,2,2018,2,0.0,Yes,0.33444816053511706
A813729,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Female,2.0,Cross-Breed,Mixed-Color,Spayed Female,2.0,0.0,2020,2,2020,2,2018,2,0.0,Yes,0.33444816053511706
A813728,Named,Austin (TX),Stray,Injured,Dog,Intact Male,2.0,Pure-Breed,Mixed-Color,Neutered Male,2.0,0.0,2020,2,2020,3,2018,2,0.0,Yes,0.33444816053511706
A813725,Named,Austin (TX),Public Assist,Normal,Dog,Neutered Male,2.0,Pure-Breed,Mixed-Color,Neutered Male,2.0,0.0,2020,2,2020,2,2018,2,0.0,No,0.14641288433382138
A813724,Named,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,0.16666666666666666,Pure-Breed,Mixed-Color,Neutered Male,0.16666666666666666,0.0,2020,3,2020,3,2019,12,0.0,No,0.14641288433382138
A813720,Named,Austin (TX),Stray,Normal,Dog,Spayed Female,1.0,Mixed-Breed,Pure-Color,Spayed Female,1.0,0.0,2020,2,2020,3,2019,2,0.0,No,0.14641288433382138
A813719,Named,Other (TX),Stray,Normal,Dog,Intact Male,2.0,Pure-Breed,Mixed-Color,Intact Male,3.0,0.0,2020,2,2020,2,2017,2,1.0,No,0.14641288433382138
A813718,Named,Other (TX),Owner Surrender,Normal,Cat,Neutered Male,0.6666666666666666,Pure-Breed,Mixed-Color,Neutered Male,0.6666666666666666,0.0,2020,2,2020,2,2019,6,0.0,No,0.14641288433382138
A813715,Named,Austin (TX),Stray,Normal,Cat,Spayed Female,4.0,Pure-Breed,Pure-Color,Spayed Female,4.0,0.0,2020,2,2020,2,2016,2,0.0,No,0.14641288433382138
A813714,Named,Austin (TX),Stray,Normal,Dog,Intact Male,1.0,Mixed-Breed,Mixed-Color,Neutered Male,1.0,0.0,2020,2,2020,3,2019,2,0.0,Yes,0.33444816053511706
A813713,Named,Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,4.0,Pure-Breed,Pure-Color,Neutered Male,4.0,0.0,2020,2,2020,2,2015,5,0.0,No,0.14641288433382138
A813712,Unnamed,Austin (TX),Stray,Normal,Cat,Unknown,3.0,Mixed-Breed,Pure-Color,Unknown,3.0,0.0,2020,2,2020,2,2017,2,0.0,No,0.14641288433382138
A813711,Named,Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,1.0,Pure-Breed,Mixed-Color,Neutered Male,1.0,0.0,2020,2,2020,2,2018,5,0.0,No,0.14641288433382138
A813710,Unnamed,Austin (TX),Wildlife,Sick,Other,Unknown,1.0,Pure-Breed,Pure-Color,Unknown,1.0,1.0,2020,2,2020,2,2019,2,0.0,No,0.14641288433382138
A813708,Named,Austin (TX),Stray,Normal,Dog,Intact Male,1.0,Pure-Breed,Pure-Color,Intact Male,1.0,0.0,2020,2,2020,2,2019,2,0.0,No,0.14641288433382138
A813705,Named,Austin (TX),Stray,Normal,Dog,Intact Female,0.25,Cross-Breed,Pure-Color,Spayed Female,0.25,0.0,2020,2,2020,2,2019,11,0.0,Yes,0.33444816053511706
A813704,Named,Austin (TX),Stray,Normal,Dog,Intact Male,0.25,Cross-Breed,Pure-Color,Neutered Male,0.25,0.0,2020,2,2020,2,2019,11,0.0,Yes,0.33444816053511706
A813703,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Male,1.0,Mixed-Breed,Mixed-Color,Intact Male,1.0,0.0,2020,2,2020,2,2019,2,0.0,No,0.14641288433382138
A813702,Unnamed,Austin (TX),Stray,Normal,Dog,Neutered Male,7.0,Mixed-Breed,Pure-Color,Neutered Male,7.0,0.0,2020,2,2020,2,2013,2,0.0,No,0.14641288433382138
A813698,Named,Other (TX),Owner Surrender,Normal,Dog,Intact Female,4.0,Pure-Breed,Pure-Color,Intact Female,4.0,0.0,2020,2,2020,2,2015,8,0.0,No,0.14641288433382138
A813697,Named,Other (TX),Owner Surrender,Normal,Dog,Intact Female,5.0,Pure-Breed,Mixed-Color,Intact Female,5.0,0.0,2020,2,2020,2,2014,8,0.0,No,0.14641288433382138
A813696,Unnamed,Austin (TX),Stray,Normal,Dog,Neutered Male,13.0,Pure-Breed,Pure-Color,Neutered Male,13.0,0.0,2020,2,2020,2,2007,2,0.0,No,0.14641288433382138
A813695,Unnamed,Austin (TX),Stray,Normal,Cat,Intact Male,1.0,Pure-Breed,Pure-Color,Neutered Male,1.0,0.0,2020,2,2020,3,2019,2,0.0,Yes,0.33444816053511706
A813694,Named,Other (TX),Stray,Normal,Dog,Neutered Male,1.0,Cross-Breed,Mixed-Color,Neutered Male,1.0,0.0,2020,3,2020,3,2019,2,0.0,No,0.14641288433382138
